id,EnergyDuration
164532_train2,3415
164533_train2,3415
164534_train2,3434
164535_train2,3414
164536_train2,3407
164537_train2,3438
164538_train2,3424
164539_train2,3413
164540_train2,3419
164541_train2,3425
164542_train2,3404
164543_train2,3425
164544_train2,3425
164545_train2,3417
164546_train2,3424
164547_train2,3396
164548_train2,3423
164549_train2,3431
164550_train2,3437
164551_train2,3419
164552_train2,3426
164553_train2,3413
164554_train2,3422
164555_train2,3423
164556_train2,3414
164557_train2,3420
164558_train2,3416
164559_train2,3417
164560_train2,3419
164561_train2,3425
164562_train2,3407
164563_train2,3417
164564_train2,3411
164565_train2,3441
164566_train2,3421
164567_train2,3426
164568_train2,3428
164569_train2,3417
164570_train2,3438
164571_train2,3431
164572_train2,3422
164573_train2,3414
164574_train2,3426
164575_train2,3393
164576_train2,3425
164577_train2,3397
164578_train2,3425
164579_train2,3422
164580_train2,3429
164581_train2,3422
164582_train2,3416
164583_train2,3424
164584_train2,3425
164585_train2,3408
164586_train2,3421
164587_train2,3406
164588_train2,3412
164589_train2,3423
164590_train2,3417
164591_train2,3417
164592_train2,3413
164593_train2,3416
164594_train2,3424
164595_train2,3424
164596_train2,3421
164597_train2,3421
164598_train2,3430
164599_train2,3420
164600_train2,3420
164601_train2,3409
164602_train2,3417
164603_train2,3433
164604_train2,3411
164605_train2,3409
164606_train2,3417
164607_train2,3411
164608_train2,3413
164609_train2,3428
164610_train2,3412
164611_train2,3419
164612_train2,3415
164613_train2,3420
164614_train2,3415
164615_train2,3419
164616_train2,3434
164617_train2,3420
164618_train2,3418
164619_train2,3426
164620_train2,3425
164621_train2,3416
164622_train2,3413
164623_train2,3421
164624_train2,3408
164625_train2,3440
164626_train2,3418
164627_train2,3428
164628_train2,3426
164629_train2,3422
164630_train2,3415
164631_train2,3418
164632_train2,3430
164633_train2,3396
164634_train2,3413
164635_train2,3398
164636_train2,3418
164637_train2,3416
164638_train2,3425
164639_train2,3414
164640_train2,3411
164641_train2,3427
164642_train2,3416
164643_train2,3425
164644_train2,3421
164645_train2,3415
164646_train2,3409
164647_train2,3417
164648_train2,3408
164649_train2,3429
164650_train2,3418
164651_train2,3415
164652_train2,3425
164653_train2,3420
164654_train2,3409
164655_train2,3415
164656_train2,3426
164657_train2,3417
164658_train2,3430
164659_train2,3435
164660_train2,3424
164661_train2,3405
164662_train2,3418
164663_train2,3418
164664_train2,3429
164665_train2,3435
164666_train2,3423
164667_train2,3418
164668_train2,3421
164669_train2,3437
164670_train2,3427
164671_train2,3392
164672_train2,3411
164673_train2,3424
164674_train2,3434
164675_train2,3437
164676_train2,3421
164677_train2,3418
164678_train2,3416
164679_train2,3408
164680_train2,3401
164681_train2,3420
164682_train2,3423
164683_train2,3397
164684_train2,3414
164685_train2,3414
164686_train2,3426
164687_train2,3402
164688_train2,3417
164689_train2,3425
164690_train2,3427
164691_train2,3440
164692_train2,3413
164693_train2,3423
164694_train2,3434
164695_train2,3423
164696_train2,3427
164697_train2,3427
164698_train2,3428
164699_train2,3410
164700_train2,3432
164701_train2,3434
164702_train2,3428
164703_train2,3421
164704_train2,3426
164705_train2,3419
164706_train2,3403
164707_train2,3407
164708_train2,3399
164709_train2,3413
164710_train2,3416
164711_train2,3416
164712_train2,3425
164713_train2,3418
164714_train2,3420
164715_train2,3419
164716_train2,3427
164717_train2,3421
164718_train2,3415
164719_train2,3423
164720_train2,3423
164721_train2,3410
164722_train2,3413
164723_train2,3422
164724_train2,3403
164725_train2,3418
164726_train2,3412
164727_train2,3418
164728_train2,3410
164729_train2,3427
164730_train2,3419
164731_train2,3417
164732_train2,3423
164733_train2,3419
164734_train2,3417
164735_train2,3421
164736_train2,3401
164737_train2,3420
164738_train2,3414
164739_train2,3422
164740_train2,3421
164741_train2,3412
164742_train2,3411
164743_train2,3424
164744_train2,3415
164745_train2,3410
164746_train2,3436
164747_train2,3430
164748_train2,3423
164749_train2,3408
164750_train2,3429
164751_train2,3421
164752_train2,3423
164753_train2,3419
164754_train2,3414
164755_train2,3413
164756_train2,3424
164757_train2,3419
164758_train2,3420
164759_train2,3428
164760_train2,3423
164761_train2,3431
164762_train2,3429
164763_train2,3435
164764_train2,3425
164765_train2,3434
164766_train2,3409
164767_train2,3424
164768_train2,3426
164769_train2,3416
164770_train2,3426
164771_train2,3426
164772_train2,3424
164773_train2,3423
164774_train2,3437
164775_train2,3427
164776_train2,3418
164777_train2,3419
164778_train2,3419
164779_train2,3419
164780_train2,3420
164781_train2,3413
164782_train2,3438
164783_train2,3427
164784_train2,3391
164785_train2,3429
164786_train2,3430
164787_train2,3419
164788_train2,3403
164789_train2,3435
164790_train2,3412
164791_train2,3430
164792_train2,3417
164793_train2,3432
164794_train2,3417
164795_train2,3391
164796_train2,3415
164797_train2,3419
164798_train2,3416
164799_train2,3437
164800_train2,3427
164801_train2,3424
164802_train2,3419
164803_train2,3412
164804_train2,3416
164805_train2,3411
164806_train2,3426
164807_train2,3409
164808_train2,3416
164809_train2,3418
164810_train2,3431
164811_train2,3411
164812_train2,3423
164813_train2,3415
164814_train2,3427
164815_train2,3418
164816_train2,3422
164817_train2,3431
164818_train2,3406
164819_train2,3423
164820_train2,3421
164821_train2,3425
164822_train2,3420
164823_train2,3426
164824_train2,3420
164825_train2,3435
164826_train2,3424
164827_train2,3421
164828_train2,3418
164829_train2,3411
164830_train2,3420
164831_train2,3410
164832_train2,3425
164833_train2,3417
164834_train2,3422
164835_train2,3423
164836_train2,3429
164837_train2,3425
164838_train2,3422
164839_train2,3432
164840_train2,3430
164841_train2,3428
164842_train2,3423
164843_train2,3412
164844_train2,3415
164845_train2,3416
164846_train2,3420
164847_train2,3427
164848_train2,3413
164849_train2,3419
164850_train2,3432
164851_train2,3417
164852_train2,3410
164853_train2,3416
164854_train2,3421
164855_train2,3408
164856_train2,3421
164857_train2,3421
164858_train2,3419
164859_train2,3426
164860_train2,3422
164861_train2,3409
164862_train2,3418
164863_train2,3430
164864_train2,3427
164865_train2,3420
164866_train2,3413
164867_train2,3412
164868_train2,3417
164869_train2,3409
164870_train2,3416
164871_train2,3426
164872_train2,3432
164873_train2,3432
164874_train2,3403
164875_train2,3410
164876_train2,3430
164877_train2,3430
164878_train2,3426
164879_train2,3431
164880_train2,3428
164881_train2,3416
164882_train2,3420
164883_train2,3423
164884_train2,3416
164885_train2,3417
164886_train2,3425
164887_train2,3418
164888_train2,3424
164889_train2,3417
164890_train2,3414
164891_train2,3421
164892_train2,3421
164893_train2,3420
164894_train2,3420
164895_train2,3417
164896_train2,3424
164897_train2,3428
164898_train2,3431
164899_train2,3424
164900_train2,3422
164901_train2,3418
164902_train2,3427
164903_train2,3415
164904_train2,3418
164905_train2,3419
164906_train2,3423
164907_train2,3408
164908_train2,3418
164909_train2,3425
164910_train2,3411
164911_train2,3426
164912_train2,3425
164913_train2,3412
164914_train2,3415
164915_train2,3423
164916_train2,3429
164917_train2,3407
164918_train2,3409
164919_train2,3417
164920_train2,3417
164921_train2,3414
164922_train2,3427
164923_train2,3420
164924_train2,3412
164925_train2,3419
164926_train2,3418
164927_train2,3429
164928_train2,3411
164929_train2,3426
164930_train2,3424
164931_train2,3423
164932_train2,3416
164933_train2,3408
164934_train2,3418
164935_train2,3408
164936_train2,3415
164937_train2,3424
164938_train2,3415
164939_train2,3425
164940_train2,3418
164941_train2,3429
164942_train2,3419
164943_train2,3422
164944_train2,3418
164945_train2,3394
164946_train2,3410
164947_train2,3421
164948_train2,3424
164949_train2,3418
164950_train2,3418
164951_train2,3414
164952_train2,3423
164953_train2,3393
164954_train2,3424
164955_train2,3425
164956_train2,3424
164957_train2,3413
164958_train2,3413
164959_train2,3415
164960_train2,3439
164961_train2,3417
164962_train2,3401
164963_train2,3431
164964_train2,3407
164965_train2,3432
164966_train2,3427
164967_train2,3410
164968_train2,3410
164969_train2,3423
164970_train2,3420
164971_train2,3421
164972_train2,3411
164973_train2,3393
164974_train2,3416
164975_train2,3411
164976_train2,3398
164977_train2,3424
164978_train2,3413
164979_train2,3428
164980_train2,3415
164981_train2,3433
164982_train2,3424
164983_train2,3421
164984_train2,3424
164985_train2,3410
164986_train2,3418
164987_train2,3432
164988_train2,3432
164989_train2,3414
164990_train2,3418
164991_train2,3411
164992_train2,3423
164993_train2,3423
164994_train2,3422
164995_train2,3424
164996_train2,3419
164997_train2,3416
164998_train2,3422
164999_train2,3407
165000_train2,3425
165001_train2,3425
165002_train2,3433
165003_train2,3417
165004_train2,3419
165005_train2,3421
165006_train2,3411
165007_train2,3419
165008_train2,3425
165009_train2,3410
165010_train2,3428
165011_train2,3422
165012_train2,3429
165013_train2,3411
165014_train2,3414
165015_train2,3413
165016_train2,3419
165017_train2,3429
165018_train2,3419
165019_train2,3431
165020_train2,3425
165021_train2,3426
165022_train2,3415
165023_train2,3416
165024_train2,3420
165025_train2,3423
165026_train2,3421
165027_train2,3419
165028_train2,3419
165029_train2,3411
165030_train2,3396
165031_train2,3399
165032_train2,3411
165033_train2,3427
165034_train2,3419
165035_train2,3432
165036_train2,3424
165037_train2,3425
165038_train2,3431
165039_train2,3422
165040_train2,3404
165041_train2,3420
165042_train2,3403
165043_train2,3415
165044_train2,3434
165045_train2,3420
165046_train2,3425
165047_train2,3415
165048_train2,3417
165049_train2,3422
165050_train2,3413
165051_train2,3413
165052_train2,3419
165053_train2,3430
165054_train2,3413
165055_train2,3427
165056_train2,3438
165057_train2,3410
165058_train2,3419
165059_train2,3413
165060_train2,3426
165061_train2,3418
165062_train2,3418
165063_train2,3422
165064_train2,3428
165065_train2,3427
165066_train2,3410
165067_train2,3403
165068_train2,3414
165069_train2,3423
165070_train2,3419
165071_train2,3424
165072_train2,3416
165073_train2,3416
165074_train2,3426
165075_train2,3409
165076_train2,3430
165077_train2,3424
165078_train2,3414
165079_train2,3424
165080_train2,3404
165081_train2,3429
165082_train2,3429
165083_train2,3419
165084_train2,3414
165085_train2,3425
165086_train2,3429
165087_train2,3414
165088_train2,3415
165089_train2,3423
165090_train2,3396
165091_train2,3432
165092_train2,3418
165093_train2,3428
165094_train2,3416
165095_train2,3415
165096_train2,3423
165097_train2,3425
165098_train2,3412
165099_train2,3411
165100_train2,3418
165101_train2,3408
165102_train2,3430
165103_train2,3422
165104_train2,3410
165105_train2,3423
165106_train2,3429
165107_train2,3415
165108_train2,3423
165109_train2,3432
165110_train2,3407
165111_train2,3418
165112_train2,3423
165113_train2,3429
165114_train2,3419
165115_train2,3431
165116_train2,3424
165117_train2,3407
165118_train2,3417
165119_train2,3411
165120_train2,3418
165121_train2,3428
165122_train2,3424
165123_train2,3426
165124_train2,3423
165125_train2,3437
165126_train2,3431
165127_train2,3417
165128_train2,3422
165129_train2,3420
165130_train2,3417
165131_train2,3422
165132_train2,3412
165133_train2,3416
165134_train2,3417
165135_train2,3428
165136_train2,3419
165137_train2,3437
165138_train2,3424
165139_train2,3423
165140_train2,3423
165141_train2,3421
165142_train2,3381
165143_train2,3415
165144_train2,3414
165145_train2,3422
165146_train2,3415
165147_train2,3422
165148_train2,3392
165149_train2,3414
165150_train2,3418
165151_train2,3421
165152_train2,3413
165153_train2,3409
165154_train2,3426
165155_train2,3415
165156_train2,3396
165157_train2,3428
165158_train2,3420
165159_train2,3418
165160_train2,3418
165161_train2,3425
165162_train2,3416
165163_train2,3415
165164_train2,3429
165165_train2,3421
165166_train2,3417
165167_train2,3417
165168_train2,3413
165169_train2,3424
165170_train2,3410
165171_train2,3403
165172_train2,3425
165173_train2,3427
165174_train2,3424
165175_train2,3427
165176_train2,3430
165177_train2,3418
165178_train2,3414
165179_train2,3410
165180_train2,3405
165181_train2,3413
165182_train2,3430
165183_train2,3425
165184_train2,3417
165185_train2,3417
165186_train2,3411
165187_train2,3405
165188_train2,3439
165189_train2,3419
165190_train2,3429
165191_train2,3427
165192_train2,3426
165193_train2,3422
165194_train2,3429
165195_train2,3436
165196_train2,3419
165197_train2,3417
165198_train2,3412
165199_train2,3411
165200_train2,3422
165201_train2,3426
165202_train2,3426
165203_train2,3415
165204_train2,3421
165205_train2,3425
165206_train2,3415
165207_train2,3429
165208_train2,3413
165209_train2,3417
165210_train2,3424
165211_train2,3427
165212_train2,3430
165213_train2,3420
165214_train2,3417
165215_train2,3428
165216_train2,3419
165217_train2,3428
165218_train2,3419
165219_train2,3423
165220_train2,3425
165221_train2,3425
165222_train2,3428
165223_train2,3420
165224_train2,3413
165225_train2,3434
165226_train2,3411
165227_train2,3410
165228_train2,3411
165229_train2,3437
165230_train2,3428
165231_train2,3420
165232_train2,3423
165233_train2,3413
165234_train2,3430
165235_train2,3419
165236_train2,3409
165237_train2,3432
165238_train2,3420
165239_train2,3427
165240_train2,3437
165241_train2,3413
165242_train2,3427
165243_train2,3416
165244_train2,3417
165245_train2,3419
165246_train2,3417
165247_train2,3424
165248_train2,3422
165249_train2,3426
165250_train2,3417
165251_train2,3425
165252_train2,3424
165253_train2,3413
165254_train2,3417
165255_train2,3421
165256_train2,3429
165257_train2,3422
165258_train2,3420
165259_train2,3416
165260_train2,3411
165261_train2,3418
165262_train2,3427
165263_train2,3423
165264_train2,3421
165265_train2,3423
165266_train2,3430
165267_train2,3414
165268_train2,3415
165269_train2,3404
165270_train2,3418
165271_train2,3429
165272_train2,3421
165273_train2,3421
165274_train2,3419
165275_train2,3431
165276_train2,3419
165277_train2,3413
165278_train2,3428
165279_train2,3417
165280_train2,3418
165281_train2,3425
165282_train2,3417
165283_train2,3429
165284_train2,3416
165285_train2,3417
165286_train2,3424
165287_train2,3421
165288_train2,3419
165289_train2,3416
165290_train2,3427
165291_train2,3413
165292_train2,3421
165293_train2,3436
165294_train2,3424
165295_train2,3418
165296_train2,3415
165297_train2,3428
165298_train2,3430
165299_train2,3416
165300_train2,3416
165301_train2,3410
165302_train2,3420
165303_train2,3416
165304_train2,3420
165305_train2,3440
165306_train2,3427
165307_train2,3421
165308_train2,3403
165309_train2,3435
165310_train2,3414
165311_train2,3407
165312_train2,3431
165313_train2,3423
165314_train2,3423
165315_train2,3425
165316_train2,3418
165317_train2,3420
165318_train2,3429
165319_train2,3419
165320_train2,3416
165321_train2,3429
165322_train2,3414
165323_train2,3415
165324_train2,3425
165325_train2,3428
165326_train2,3415
165327_train2,3422
165328_train2,3429
165329_train2,3416
165330_train2,3424
165331_train2,3423
165332_train2,3409
165333_train2,3422
165334_train2,3421
165335_train2,3419
165336_train2,3423
165337_train2,3410
165338_train2,3427
165339_train2,3412
165340_train2,3413
165341_train2,3416
165342_train2,3395
165343_train2,3415
165344_train2,3433
165345_train2,3415
165346_train2,3435
165347_train2,3424
165348_train2,3435
165349_train2,3430
165350_train2,3424
165351_train2,3408
165352_train2,3428
165353_train2,3416
165354_train2,3413
165355_train2,3424
165356_train2,3419
165357_train2,3415
165358_train2,3421
165359_train2,3419
165360_train2,3421
165361_train2,3428
165362_train2,3421
165363_train2,3419
165364_train2,3413
165365_train2,3420
165366_train2,3386
165367_train2,3413
165368_train2,3425
165369_train2,3419
165370_train2,3412
165371_train2,3419
165372_train2,3417
165373_train2,3421
165374_train2,3412
165375_train2,3428
165376_train2,3424
165377_train2,3438
165378_train2,3400
165379_train2,3412
165380_train2,3420
165381_train2,3417
165382_train2,3404
165383_train2,3437
165384_train2,3415
165385_train2,3419
165386_train2,3420
165387_train2,3425
165388_train2,3420
165389_train2,3435
165390_train2,3420
165391_train2,3426
165392_train2,3430
165393_train2,3415
165394_train2,3433
165395_train2,3425
165396_train2,3416
165397_train2,3416
165398_train2,3389
165399_train2,3425
165400_train2,3413
165401_train2,3423
165402_train2,3415
165403_train2,3416
165404_train2,3408
165405_train2,3427
165406_train2,3412
165407_train2,3428
165408_train2,3435
165409_train2,3427
165410_train2,3429
165411_train2,3420
165412_train2,3415
165413_train2,3428
165414_train2,3404
165415_train2,3414
165416_train2,3421
165417_train2,3417
165418_train2,3430
165419_train2,3423
165420_train2,3421
165421_train2,3419
165422_train2,3422
165423_train2,3433
165424_train2,3416
165425_train2,3411
165426_train2,3422
165427_train2,3414
165428_train2,3416
165429_train2,3425
165430_train2,3432
165431_train2,3422
165432_train2,3428
165433_train2,3438
165434_train2,3415
165435_train2,3414
165436_train2,3425
165437_train2,3417
165438_train2,3419
165439_train2,3415
165440_train2,3428
165441_train2,3415
165442_train2,3419
165443_train2,3418
165444_train2,3427
165445_train2,3435
165446_train2,3422
165447_train2,3428
165448_train2,3436
165449_train2,3399
165450_train2,3411
165451_train2,3421
165452_train2,3409
165453_train2,3434
165454_train2,3431
165455_train2,3414
165456_train2,3398
165457_train2,3429
165458_train2,3417
165459_train2,3422
165460_train2,3439
165461_train2,3428
165462_train2,3413
165463_train2,3410
165464_train2,3420
165465_train2,3413
165466_train2,3434
165467_train2,3414
165468_train2,3408
165469_train2,3415
165470_train2,3421
165471_train2,3418
165472_train2,3416
165473_train2,3436
165474_train2,3426
165475_train2,3416
165476_train2,3426
165477_train2,3414
165478_train2,3417
165479_train2,3427
165480_train2,3419
165481_train2,3426
165482_train2,3419
165483_train2,3425
165484_train2,3424
165485_train2,3421
165486_train2,3424
165487_train2,3414
165488_train2,3426
165489_train2,3424
165490_train2,3401
165491_train2,3422
165492_train2,3411
165493_train2,3418
165494_train2,3419
165495_train2,3424
165496_train2,3402
165497_train2,3414
165498_train2,3421
165499_train2,3425
165500_train2,3423
165501_train2,3395
165502_train2,3413
165503_train2,3431
165504_train2,3419
165505_train2,3428
165506_train2,3420
165507_train2,3430
165508_train2,3425
165509_train2,3419
165510_train2,3416
165511_train2,3432
165512_train2,3429
165513_train2,3427
165514_train2,3424
165515_train2,3420
165516_train2,3409
165517_train2,3426
165518_train2,3391
165519_train2,3417
165520_train2,3426
165521_train2,3419
165522_train2,3415
165523_train2,3425
165524_train2,3414
165525_train2,3415
165526_train2,3429
165527_train2,3431
165528_train2,3417
165529_train2,3419
165530_train2,3426
165531_train2,3424
165532_train2,3392
165533_train2,3423
165534_train2,3424
165535_train2,3414
165536_train2,3418
165537_train2,3425
165538_train2,3418
165539_train2,3417
165540_train2,3415
165541_train2,3425
165542_train2,3433
165543_train2,3417
165544_train2,3440
165545_train2,3417
165546_train2,3412
165547_train2,3414
165548_train2,3431
165549_train2,3426
165550_train2,3422
165551_train2,3409
165552_train2,3429
165553_train2,3426
165554_train2,3424
165555_train2,3427
165556_train2,3421
165557_train2,3415
165558_train2,3413
165559_train2,3405
165560_train2,3420
165561_train2,3421
165562_train2,3421
165563_train2,3420
165564_train2,3419
165565_train2,3428
165566_train2,3418
165567_train2,3408
165568_train2,3430
165569_train2,3428
165570_train2,3424
165571_train2,3416
165572_train2,3425
165573_train2,3424
165574_train2,3412
165575_train2,3422
165576_train2,3413
165577_train2,3424
165578_train2,3419
165579_train2,3424
165580_train2,3419
165581_train2,3414
165582_train2,3437
165583_train2,3409
165584_train2,3423
165585_train2,3418
165586_train2,3421
165587_train2,3417
165588_train2,3417
165589_train2,3429
165590_train2,3423
165591_train2,3419
165592_train2,3414
165593_train2,3419
165594_train2,3439
165595_train2,3423
165596_train2,3414
165597_train2,3398
165598_train2,3403
165599_train2,3427
165600_train2,3440
165601_train2,3388
165602_train2,3415
165603_train2,3401
165604_train2,3416
165605_train2,3424
165606_train2,3415
165607_train2,3401
165608_train2,3399
165609_train2,3421
165610_train2,3433
165611_train2,3396
165612_train2,3433
165613_train2,3413
165614_train2,3426
165615_train2,3431
165616_train2,3435
165617_train2,3403
165618_train2,3415
165619_train2,3419
165620_train2,3412
165621_train2,3419
165622_train2,3399
165623_train2,3421
165624_train2,3423
165625_train2,3419
165626_train2,3420
165627_train2,3432
165628_train2,3423
165629_train2,3425
165630_train2,3421
165631_train2,3425
165632_train2,3412
165633_train2,3423
165634_train2,3429
165635_train2,3415
165636_train2,3425
165637_train2,3424
165638_train2,3397
165639_train2,3418
165640_train2,3411
165641_train2,3431
165642_train2,3413
165643_train2,3420
165644_train2,3416
165645_train2,3425
165646_train2,3397
165647_train2,3416
165648_train2,3427
165649_train2,3409
165650_train2,3416
165651_train2,3414
165652_train2,3412
165653_train2,3418
165654_train2,3415
165655_train2,3414
165656_train2,3413
165657_train2,3439
165658_train2,3423
165659_train2,3425
165660_train2,3423
165661_train2,3398
165662_train2,3418
165663_train2,3419
165664_train2,3420
165665_train2,3418
165666_train2,3419
165667_train2,3420
165668_train2,3410
165669_train2,3413
165670_train2,3420
165671_train2,3421
165672_train2,3429
165673_train2,3416
165674_train2,3428
165675_train2,3416
165676_train2,3425
165677_train2,3428
165678_train2,3426
165679_train2,3415
165680_train2,3416
165681_train2,3394
165682_train2,3401
165683_train2,3418
165684_train2,3417
165685_train2,3428
165686_train2,3419
165687_train2,3421
165688_train2,3420
165689_train2,3419
165690_train2,3424
165691_train2,3412
165692_train2,3433
165693_train2,3408
165694_train2,3424
165695_train2,3418
165696_train2,3411
165697_train2,3415
165698_train2,3429
165699_train2,3424
165700_train2,3412
165701_train2,3421
165702_train2,3435
165703_train2,3423
165704_train2,3418
165705_train2,3415
165706_train2,3416
165707_train2,3407
165708_train2,3416
165709_train2,3427
165710_train2,3424
165711_train2,3421
165712_train2,3423
165713_train2,3417
165714_train2,3429
165715_train2,3428
165716_train2,3415
165717_train2,3400
165718_train2,3424
165719_train2,3414
165720_train2,3418
165721_train2,3423
165722_train2,3424
165723_train2,3420
165724_train2,3414
165725_train2,3442
165726_train2,3426
165727_train2,3425
165728_train2,3407
165729_train2,3427
165730_train2,3437
165731_train2,3434
165732_train2,3423
165733_train2,3424
165734_train2,3414
165735_train2,3401
165736_train2,3423
165737_train2,3422
165738_train2,3434
165739_train2,3414
165740_train2,3432
165741_train2,3431
165742_train2,3436
165743_train2,3420
165744_train2,3418
165745_train2,3390
165746_train2,3410
165747_train2,3410
165748_train2,3428
165749_train2,3394
165750_train2,3409
165751_train2,3430
165752_train2,3410
165753_train2,3415
165754_train2,3397
165755_train2,3425
165756_train2,3419
165757_train2,3436
165758_train2,3426
165759_train2,3419
165760_train2,3433
165761_train2,3434
165762_train2,3427
165763_train2,3420
165764_train2,3422
165765_train2,3415
165766_train2,3435
165767_train2,3420
165768_train2,3418
165769_train2,3417
165770_train2,3421
165771_train2,3424
165772_train2,3415
165773_train2,3416
165774_train2,3417
165775_train2,3421
165776_train2,3423
165777_train2,3425
165778_train2,3416
165779_train2,3415
165780_train2,3417
165781_train2,3414
165782_train2,3406
165783_train2,3417
165784_train2,3442
165785_train2,3412
165786_train2,3399
165787_train2,3421
165788_train2,3427
165789_train2,3434
165790_train2,3423
165791_train2,3418
165792_train2,3416
165793_train2,3419
165794_train2,3423
165795_train2,3426
165796_train2,3422
165797_train2,3425
165798_train2,3423
165799_train2,3418
165800_train2,3415
165801_train2,3422
165802_train2,3426
165803_train2,3429
165804_train2,3429
165805_train2,3440
165806_train2,3424
165807_train2,3435
165808_train2,3424
165809_train2,3414
165810_train2,3430
165811_train2,3420
165812_train2,3420
165813_train2,3425
165814_train2,3415
165815_train2,3413
165816_train2,3432
165817_train2,3418
165818_train2,3404
165819_train2,3410
165820_train2,3437
165821_train2,3429
165822_train2,3411
165823_train2,3412
165824_train2,3398
165825_train2,3428
165826_train2,3418
165827_train2,3428
165828_train2,3428
165829_train2,3430
165830_train2,3443
165831_train2,3422
165832_train2,3404
165833_train2,3417
165834_train2,3417
165835_train2,3398
165836_train2,3396
165837_train2,3433
165838_train2,3418
165839_train2,3419
165840_train2,3424
165841_train2,3434
165842_train2,3418
165843_train2,3430
165844_train2,3439
165845_train2,3419
165846_train2,3418
165847_train2,3426
165848_train2,3413
165849_train2,3423
165850_train2,3427
165851_train2,3420
165852_train2,3410
165853_train2,3409
165854_train2,3409
165855_train2,3430
165856_train2,3431
165857_train2,3421
165858_train2,3428
165859_train2,3418
165860_train2,3415
165861_train2,3431
165862_train2,3428
165863_train2,3421
165864_train2,3421
165865_train2,3418
165866_train2,3419
165867_train2,3406
165868_train2,3412
165869_train2,3427
165870_train2,3410
165871_train2,3429
165872_train2,3416
165873_train2,3422
165874_train2,3423
165875_train2,3423
165876_train2,3411
165877_train2,3413
165878_train2,3411
165879_train2,3423
165880_train2,3423
165881_train2,3408
165882_train2,3417
165883_train2,3414
165884_train2,3434
165885_train2,3419
165886_train2,3417
165887_train2,3424
165888_train2,3414
165889_train2,3430
165890_train2,3419
165891_train2,3414
165892_train2,3433
165893_train2,3400
165894_train2,3426
165895_train2,3403
165896_train2,3413
165897_train2,3416
165898_train2,3434
165899_train2,3417
165900_train2,3404
165901_train2,3410
165902_train2,3422
165903_train2,3416
165904_train2,3427
165905_train2,3413
165906_train2,3417
165907_train2,3426
165908_train2,3423
165909_train2,3417
165910_train2,3424
165911_train2,3426
165912_train2,3415
165913_train2,3431
165914_train2,3432
165915_train2,3424
165916_train2,3417
165917_train2,3432
165918_train2,3415
165919_train2,3437
165920_train2,3410
165921_train2,3426
165922_train2,3438
165923_train2,3427
165924_train2,3413
165925_train2,3426
165926_train2,3430
165927_train2,3433
165928_train2,3470
165929_train2,3413
165930_train2,3396
165931_train2,3415
165932_train2,3420
165933_train2,3431
165934_train2,3422
165935_train2,3423
165936_train2,3430
165937_train2,3427
165938_train2,3428
165939_train2,3421
165940_train2,3412
165941_train2,3423
165942_train2,3416
165943_train2,3428
165944_train2,3412
165945_train2,3423
165946_train2,3396
165947_train2,3408
165948_train2,3416
165949_train2,3415
165950_train2,3435
165951_train2,3419
165952_train2,3418
165953_train2,3429
165954_train2,3429
165955_train2,3423
165956_train2,3423
165957_train2,3416
165958_train2,3423
165959_train2,3402
165960_train2,3410
165961_train2,3416
165962_train2,3409
165963_train2,3426
165964_train2,3416
165965_train2,3421
165966_train2,3424
165967_train2,3418
165968_train2,3415
165969_train2,3420
165970_train2,3415
165971_train2,3423
165972_train2,3427
165973_train2,3423
165974_train2,3416
165975_train2,3421
165976_train2,3425
165977_train2,3424
165978_train2,3415
165979_train2,3424
165980_train2,3421
165981_train2,3405
165982_train2,3424
165983_train2,3423
165984_train2,3419
165985_train2,3415
165986_train2,3423
165987_train2,3423
165988_train2,3416
165989_train2,3422
165990_train2,3416
165991_train2,3409
165992_train2,3421
165993_train2,3414
165994_train2,3397
165995_train2,3413
165996_train2,3415
165997_train2,3431
165998_train2,3411
165999_train2,3417
166000_train2,3415
166001_train2,3430
166002_train2,3414
166003_train2,3434
166004_train2,3421
166005_train2,3427
166006_train2,3424
166007_train2,3441
166008_train2,3431
166009_train2,3424
166010_train2,3424
166011_train2,3419
166012_train2,3412
166013_train2,3416
166014_train2,3425
166015_train2,3428
166016_train2,3430
166017_train2,3416
166018_train2,3422
166019_train2,3406
166020_train2,3435
166021_train2,3420
166022_train2,3437
166023_train2,3402
166024_train2,3411
166025_train2,3399
166026_train2,3415
166027_train2,3427
166028_train2,3419
166029_train2,3424
166030_train2,3413
166031_train2,3401
166032_train2,3413
166033_train2,3418
166034_train2,3421
166035_train2,3399
166036_train2,3417
166037_train2,3419
166038_train2,3411
166039_train2,3427
166040_train2,3423
166041_train2,3464
166042_train2,3421
166043_train2,3423
166044_train2,3396
166045_train2,3423
166046_train2,3436
166047_train2,3412
166048_train2,3419
166049_train2,3430
166050_train2,3392
166051_train2,3421
166052_train2,3426
166053_train2,3409
166054_train2,3417
166055_train2,3422
166056_train2,3411
166057_train2,3421
166058_train2,3415
166059_train2,3424
166060_train2,3423
166061_train2,3417
166062_train2,3424
166063_train2,3426
166064_train2,3423
166065_train2,3424
166066_train2,3418
166067_train2,3426
166068_train2,3408
166069_train2,3423
166070_train2,3430
166071_train2,3411
166072_train2,3420
166073_train2,3426
166074_train2,3417
166075_train2,3411
166076_train2,3417
166077_train2,3391
166078_train2,3409
166079_train2,3430
166080_train2,3431
166081_train2,3402
166082_train2,3409
166083_train2,3427
166084_train2,3414
166085_train2,3423
