id,ED
29577_train_0,3413.0
29578_train_0,3412.0
29579_train_0,3411.0
29580_train_0,3387.0
29581_train_0,3426.0
29582_train_0,3408.0
29583_train_0,3400.0
29584_train_0,3404.0
29585_train_0,3418.0
29586_train_0,3405.0
29587_train_0,3387.0
29588_train_0,3407.0
29589_train_0,3399.0
29590_train_0,3403.0
29591_train_0,3404.0
29592_train_0,3408.0
29593_train_0,3408.0
29594_train_0,3382.0
29595_train_0,3408.0
29596_train_0,3386.0
29597_train_0,3357.0
29598_train_0,3407.0
29599_train_0,3406.0
29600_train_0,3405.0
29601_train_0,3409.0
29602_train_0,3406.0
29603_train_0,3412.0
29604_train_0,3408.0
29605_train_0,3410.0
29606_train_0,3413.0
29607_train_0,3407.0
29608_train_0,3408.0
29609_train_0,3405.0
29610_train_0,3408.0
29611_train_0,3408.0
29612_train_0,3403.0
29613_train_0,3407.0
29614_train_0,3406.0
29615_train_0,3386.0
29616_train_0,3406.0
29617_train_0,3412.0
29618_train_0,3385.0
29619_train_0,3403.0
29620_train_0,3414.0
29621_train_0,3381.0
29622_train_0,3406.0
29623_train_0,3401.0
29624_train_0,3384.0
29625_train_0,3406.0
29626_train_0,3404.0
29627_train_0,3407.0
29628_train_0,3404.0
29629_train_0,3406.0
29630_train_0,3405.0
29631_train_0,3415.0
29632_train_0,3409.0
29633_train_0,3401.0
29634_train_0,3407.0
29635_train_0,3402.0
29636_train_0,3409.0
29637_train_0,3407.0
29638_train_0,3414.0
29639_train_0,3406.0
29640_train_0,3410.0
29641_train_0,3403.0
29642_train_0,3405.0
29643_train_0,3411.0
29644_train_0,3406.0
29645_train_0,3409.0
29646_train_0,3407.0
29647_train_0,3406.0
29648_train_0,3405.0
29649_train_0,3404.0
29650_train_0,3406.0
29651_train_0,3406.0
29652_train_0,3407.0
29653_train_0,3405.0
29654_train_0,3408.0
29655_train_0,3405.0
29656_train_0,3400.0
29657_train_0,3404.0
29658_train_0,3409.0
29659_train_0,3410.0
29660_train_0,3402.0
29661_train_0,3404.0
29662_train_0,3410.0
29663_train_0,3405.0
29664_train_0,3412.0
29665_train_0,3408.0
29666_train_0,3408.0
29667_train_0,3408.0
29668_train_0,3404.0
29669_train_0,3387.0
29670_train_0,3409.0
29671_train_0,3411.0
29672_train_0,3407.0
29673_train_0,3409.0
29674_train_0,3411.0
29675_train_0,3406.0
29676_train_0,3408.0
29677_train_0,3414.0
29678_train_0,3408.0
29679_train_0,3406.0
29680_train_0,3401.0
29681_train_0,3408.0
29682_train_0,3401.0
29683_train_0,3408.0
29684_train_0,3404.0
29685_train_0,3404.0
29686_train_0,3385.0
29687_train_0,3402.0
29688_train_0,3406.0
29689_train_0,3405.0
29690_train_0,3405.0
29691_train_0,3409.0
29692_train_0,3402.0
29693_train_0,3403.0
29694_train_0,3406.0
29695_train_0,3408.0
29696_train_0,3406.0
29697_train_0,3409.0
29698_train_0,3412.0
29699_train_0,3402.0
29700_train_0,3407.0
29701_train_0,3409.0
29702_train_0,3409.0
29703_train_0,3405.0
29704_train_0,3406.0
29705_train_0,3387.0
29706_train_0,3404.0
29707_train_0,3407.0
29708_train_0,3412.0
29709_train_0,3401.0
29710_train_0,3410.0
29711_train_0,3408.0
29712_train_0,3404.0
29713_train_0,3411.0
29714_train_0,3385.0
29715_train_0,3406.0
29716_train_0,3412.0
29717_train_0,3410.0
29718_train_0,3401.0
29719_train_0,3408.0
29720_train_0,3406.0
29721_train_0,3410.0
29722_train_0,3414.0
29723_train_0,3408.0
29724_train_0,3402.0
29725_train_0,3405.0
29726_train_0,3413.0
29727_train_0,3407.0
29728_train_0,3408.0
29729_train_0,3403.0
29730_train_0,3388.0
29731_train_0,3404.0
29732_train_0,3410.0
29733_train_0,3412.0
29734_train_0,3402.0
29735_train_0,3404.0
29736_train_0,3406.0
29737_train_0,3383.0
29738_train_0,3404.0
29739_train_0,3405.0
29740_train_0,3408.0
29741_train_0,3406.0
29742_train_0,3408.0
29743_train_0,3409.0
29744_train_0,3402.0
29745_train_0,3408.0
29746_train_0,3409.0
29747_train_0,3411.0
29748_train_0,3405.0
29749_train_0,3413.0
29750_train_0,3407.0
29751_train_0,3401.0
29752_train_0,3386.0
29753_train_0,3408.0
29754_train_0,3390.0
29755_train_0,3407.0
29756_train_0,3410.0
29757_train_0,3419.0
29758_train_0,3410.0
29759_train_0,3406.0
29760_train_0,3405.0
29761_train_0,3408.0
29762_train_0,3385.0
29763_train_0,3381.0
29764_train_0,3411.0
29765_train_0,3405.0
29766_train_0,3405.0
29767_train_0,3407.0
29768_train_0,3414.0
29769_train_0,3408.0
29770_train_0,3412.0
29771_train_0,3409.0
29772_train_0,3411.0
29773_train_0,3401.0
29774_train_0,3413.0
29775_train_0,3407.0
29776_train_0,3402.0
29777_train_0,3407.0
29778_train_0,3411.0
29779_train_0,3384.0
29780_train_0,3403.0
29781_train_0,3403.0
29782_train_0,3413.0
29783_train_0,3405.0
29784_train_0,3415.0
29785_train_0,3385.0
29786_train_0,3393.0
29787_train_0,3413.0
29788_train_0,3413.0
29789_train_0,3387.0
29790_train_0,3407.0
29791_train_0,3410.0
29792_train_0,3418.0
29793_train_0,3407.0
29794_train_0,3405.0
29795_train_0,3408.0
29796_train_0,3404.0
29797_train_0,3412.0
29798_train_0,3410.0
29799_train_0,3388.0
29800_train_0,3388.0
29801_train_0,3405.0
29802_train_0,3411.0
29803_train_0,3407.0
29804_train_0,3405.0
29805_train_0,3407.0
29806_train_0,3410.0
29807_train_0,3419.0
29808_train_0,3408.0
29809_train_0,3414.0
29810_train_0,3408.0
29811_train_0,3411.0
29812_train_0,3404.0
29813_train_0,3406.0
29814_train_0,3414.0
29815_train_0,3402.0
29816_train_0,3411.0
29817_train_0,3409.0
29818_train_0,3409.0
29819_train_0,3399.0
29820_train_0,3403.0
29821_train_0,3409.0
29822_train_0,3403.0
29823_train_0,3412.0
29824_train_0,3408.0
29825_train_0,3403.0
29826_train_0,3385.0
29827_train_0,3401.0
29828_train_0,3393.0
29829_train_0,3406.0
29830_train_0,3404.0
29831_train_0,3412.0
29832_train_0,3404.0
29833_train_0,3406.0
29834_train_0,3414.0
29835_train_0,3406.0
29836_train_0,3403.0
29837_train_0,3402.0
29838_train_0,3381.0
29839_train_0,3396.0
29840_train_0,3405.0
29841_train_0,3408.0
29842_train_0,3413.0
29843_train_0,3408.0
29844_train_0,3408.0
29845_train_0,3402.0
29846_train_0,3403.0
29847_train_0,3402.0
29848_train_0,3407.0
29849_train_0,3409.0
29850_train_0,3407.0
29851_train_0,3410.0
29852_train_0,3403.0
29853_train_0,3407.0
29854_train_0,3404.0
29855_train_0,3409.0
29856_train_0,3401.0
29857_train_0,3405.0
29858_train_0,3405.0
29859_train_0,3412.0
29860_train_0,3410.0
29861_train_0,3404.0
29862_train_0,3408.0
29863_train_0,3395.0
29864_train_0,3408.0
29865_train_0,3408.0
29866_train_0,3411.0
29867_train_0,3407.0
29868_train_0,3409.0
29869_train_0,3401.0
29870_train_0,3412.0
29871_train_0,3409.0
29872_train_0,3408.0
29873_train_0,3401.0
29874_train_0,3407.0
29875_train_0,3411.0
29876_train_0,3393.0
29877_train_0,3403.0
29878_train_0,3412.0
29879_train_0,3393.0
29880_train_0,3408.0
29881_train_0,3406.0
29882_train_0,3411.0
29883_train_0,3404.0
29884_train_0,3410.0
29885_train_0,3414.0
29886_train_0,3412.0
29887_train_0,3412.0
29888_train_0,3409.0
29889_train_0,3406.0
29890_train_0,3400.0
29891_train_0,3405.0
29892_train_0,3407.0
29893_train_0,3402.0
29894_train_0,3409.0
29895_train_0,3399.0
29896_train_0,3403.0
29897_train_0,3405.0
29898_train_0,3411.0
29899_train_0,3407.0
29900_train_0,3404.0
29901_train_0,3414.0
29902_train_0,3387.0
29903_train_0,3387.0
29904_train_0,3405.0
29905_train_0,3411.0
29906_train_0,3388.0
29907_train_0,3403.0
29908_train_0,3404.0
29909_train_0,3409.0
29910_train_0,3412.0
29911_train_0,3406.0
29912_train_0,3408.0
29913_train_0,3405.0
29914_train_0,3405.0
29915_train_0,3408.0
29916_train_0,3407.0
29917_train_0,3408.0
29918_train_0,3403.0
29919_train_0,3402.0
29920_train_0,3406.0
29921_train_0,3401.0
29922_train_0,3408.0
29923_train_0,3405.0
29924_train_0,3406.0
29925_train_0,3404.0
29926_train_0,3412.0
29927_train_0,3417.0
29928_train_0,3414.0
29929_train_0,3403.0
29930_train_0,3406.0
29931_train_0,3401.0
29932_train_0,3415.0
29933_train_0,3389.0
29934_train_0,3409.0
29935_train_0,3405.0
29936_train_0,3410.0
29937_train_0,3412.0
29938_train_0,3403.0
29939_train_0,3405.0
29940_train_0,3404.0
29941_train_0,3411.0
29942_train_0,3411.0
29943_train_0,3405.0
29944_train_0,3403.0
29945_train_0,3408.0
29946_train_0,3378.0
29947_train_0,3405.0
29948_train_0,3403.0
29949_train_0,3416.0
29950_train_0,3407.0
29951_train_0,3410.0
29952_train_0,3404.0
29953_train_0,3406.0
29954_train_0,3402.0
29955_train_0,3386.0
29956_train_0,3407.0
29957_train_0,3414.0
29958_train_0,3405.0
29959_train_0,3411.0
29960_train_0,3406.0
29961_train_0,3412.0
29962_train_0,3407.0
29963_train_0,3410.0
29964_train_0,3411.0
29965_train_0,3384.0
29966_train_0,3408.0
29967_train_0,3408.0
29968_train_0,3403.0
29969_train_0,3407.0
29970_train_0,3387.0
29971_train_0,3410.0
29972_train_0,3403.0
29973_train_0,3406.0
29974_train_0,3406.0
29975_train_0,3383.0
29976_train_0,3402.0
29977_train_0,3415.0
29978_train_0,3396.0
29979_train_0,3407.0
29980_train_0,3402.0
29981_train_0,3406.0
29982_train_0,3407.0
29983_train_0,3401.0
29984_train_0,3407.0
29985_train_0,3411.0
29986_train_0,3404.0
29987_train_0,3412.0
29988_train_0,3403.0
29989_train_0,3405.0
29990_train_0,3401.0
29991_train_0,3405.0
29992_train_0,3405.0
29993_train_0,3385.0
29994_train_0,3408.0
29995_train_0,3404.0
29996_train_0,3384.0
29997_train_0,3409.0
29998_train_0,3406.0
29999_train_0,3410.0
30000_train_0,3407.0
30001_train_0,3411.0
30002_train_0,3410.0
30003_train_0,3412.0
30004_train_0,3382.0
30005_train_0,3408.0
30006_train_0,3411.0
30007_train_0,3407.0
30008_train_0,3408.0
30009_train_0,3412.0
30010_train_0,3414.0
30011_train_0,3411.0
30012_train_0,3386.0
30013_train_0,3384.0
30014_train_0,3406.0
30015_train_0,3406.0
30016_train_0,3408.0
30017_train_0,3405.0
30018_train_0,3407.0
30019_train_0,3409.0
30020_train_0,3392.0
30021_train_0,3406.0
30022_train_0,3407.0
30023_train_0,3409.0
30024_train_0,3390.0
30025_train_0,3404.0
30026_train_0,3404.0
30027_train_0,3406.0
30028_train_0,3404.0
30029_train_0,3402.0
30030_train_0,3406.0
30031_train_0,3403.0
30032_train_0,3411.0
30033_train_0,3408.0
30034_train_0,3405.0
30035_train_0,3402.0
30036_train_0,3404.0
30037_train_0,3405.0
30038_train_0,3406.0
30039_train_0,3410.0
30040_train_0,3404.0
30041_train_0,3412.0
30042_train_0,3406.0
30043_train_0,3422.0
30044_train_0,3414.0
30045_train_0,3405.0
30046_train_0,3390.0
30047_train_0,3409.0
30048_train_0,3413.0
30049_train_0,3404.0
30050_train_0,3401.0
30051_train_0,3423.0
30052_train_0,3407.0
30053_train_0,3402.0
30054_train_0,3412.0
30055_train_0,3408.0
30056_train_0,3408.0
30057_train_0,3404.0
30058_train_0,3404.0
30059_train_0,3406.0
30060_train_0,3407.0
30061_train_0,3406.0
30062_train_0,3404.0
30063_train_0,3402.0
30064_train_0,3414.0
30065_train_0,3405.0
30066_train_0,3383.0
30067_train_0,3407.0
30068_train_0,3413.0
30069_train_0,3402.0
30070_train_0,3414.0
30071_train_0,3405.0
30072_train_0,3408.0
30073_train_0,3410.0
30074_train_0,3409.0
30075_train_0,3402.0
30076_train_0,3404.0
30077_train_0,3385.0
30078_train_0,3407.0
30079_train_0,3406.0
30080_train_0,3403.0
30081_train_0,3403.0
30082_train_0,3410.0
30083_train_0,3385.0
30084_train_0,3386.0
30085_train_0,3386.0
30086_train_0,3408.0
30087_train_0,3379.0
30088_train_0,3406.0
30089_train_0,3406.0
30090_train_0,3409.0
30091_train_0,3412.0
30092_train_0,3405.0
30093_train_0,3403.0
30094_train_0,3407.0
30095_train_0,3405.0
30096_train_0,3395.0
30097_train_0,3404.0
30098_train_0,3410.0
30099_train_0,3411.0
30100_train_0,3406.0
30101_train_0,3384.0
30102_train_0,3407.0
30103_train_0,3403.0
30104_train_0,3410.0
30105_train_0,3380.0
30106_train_0,3407.0
30107_train_0,3403.0
30108_train_0,3406.0
30109_train_0,3408.0
30110_train_0,3389.0
30111_train_0,3408.0
30112_train_0,3409.0
30113_train_0,3406.0
30114_train_0,3414.0
30115_train_0,3405.0
30116_train_0,3408.0
30117_train_0,3410.0
30118_train_0,3413.0
30119_train_0,3407.0
30120_train_0,3406.0
30121_train_0,3405.0
30122_train_0,3406.0
30123_train_0,3408.0
30124_train_0,3408.0
30125_train_0,3408.0
30126_train_0,3407.0
30127_train_0,3406.0
30128_train_0,3412.0
30129_train_0,3406.0
30130_train_0,3414.0
30131_train_0,3404.0
30132_train_0,3411.0
30133_train_0,3406.0
30134_train_0,3411.0
30135_train_0,3403.0
30136_train_0,3406.0
30137_train_0,3408.0
30138_train_0,3410.0
30139_train_0,3403.0
30140_train_0,3404.0
30141_train_0,3406.0
30142_train_0,3411.0
30143_train_0,3403.0
30144_train_0,3405.0
30145_train_0,3366.0
30146_train_0,3409.0
30147_train_0,3402.0
30148_train_0,3399.0
30149_train_0,3408.0
30150_train_0,3407.0
30151_train_0,3416.0
30152_train_0,3414.0
30153_train_0,3403.0
30154_train_0,3410.0
30155_train_0,3409.0
30156_train_0,3404.0
30157_train_0,3405.0
30158_train_0,3402.0
30159_train_0,3406.0
30160_train_0,3411.0
30161_train_0,3404.0
30162_train_0,3408.0
30163_train_0,3407.0
30164_train_0,3409.0
30165_train_0,3380.0
30166_train_0,3411.0
30167_train_0,3405.0
30168_train_0,3405.0
30169_train_0,3406.0
30170_train_0,3410.0
30171_train_0,3403.0
30172_train_0,3408.0
30173_train_0,3403.0
30174_train_0,3408.0
30175_train_0,3416.0
30176_train_0,3398.0
30177_train_0,3407.0
30178_train_0,3414.0
30179_train_0,3403.0
30180_train_0,3387.0
30181_train_0,3394.0
30182_train_0,3402.0
30183_train_0,3384.0
30184_train_0,3405.0
30185_train_0,3386.0
30186_train_0,3407.0
30187_train_0,3406.0
30188_train_0,3415.0
30189_train_0,3406.0
30190_train_0,3407.0
30191_train_0,3408.0
30192_train_0,3406.0
30193_train_0,3405.0
30194_train_0,3405.0
30195_train_0,3407.0
30196_train_0,3411.0
30197_train_0,3411.0
30198_train_0,3409.0
30199_train_0,3408.0
30200_train_0,3400.0
30201_train_0,3410.0
30202_train_0,3402.0
30203_train_0,3405.0
30204_train_0,3413.0
30205_train_0,3404.0
30206_train_0,3406.0
30207_train_0,3409.0
30208_train_0,3408.0
30209_train_0,3406.0
30210_train_0,3407.0
30211_train_0,3412.0
30212_train_0,3407.0
30213_train_0,3407.0
30214_train_0,3388.0
30215_train_0,3404.0
30216_train_0,3407.0
30217_train_0,3402.0
30218_train_0,3410.0
30219_train_0,3403.0
30220_train_0,3407.0
30221_train_0,3405.0
30222_train_0,3404.0
30223_train_0,3408.0
30224_train_0,3385.0
30225_train_0,3405.0
30226_train_0,3400.0
30227_train_0,3409.0
30228_train_0,3407.0
30229_train_0,3413.0
30230_train_0,3407.0
30231_train_0,3402.0
30232_train_0,3407.0
30233_train_0,3411.0
30234_train_0,3411.0
30235_train_0,3409.0
30236_train_0,3410.0
30237_train_0,3405.0
30238_train_0,3381.0
30239_train_0,3409.0
30240_train_0,3419.0
30241_train_0,3405.0
30242_train_0,3400.0
30243_train_0,3382.0
30244_train_0,3402.0
30245_train_0,3395.0
30246_train_0,3404.0
30247_train_0,3407.0
30248_train_0,3401.0
30249_train_0,3406.0
30250_train_0,3408.0
30251_train_0,3386.0
30252_train_0,3406.0
30253_train_0,3409.0
30254_train_0,3402.0
30255_train_0,3383.0
30256_train_0,3410.0
30257_train_0,3407.0
30258_train_0,3414.0
30259_train_0,3385.0
30260_train_0,3410.0
30261_train_0,3403.0
30262_train_0,3403.0
30263_train_0,3409.0
30264_train_0,3412.0
30265_train_0,3417.0
30266_train_0,3408.0
30267_train_0,3407.0
30268_train_0,3403.0
30269_train_0,3405.0
30270_train_0,3414.0
30271_train_0,3408.0
30272_train_0,3405.0
30273_train_0,3392.0
30274_train_0,3405.0
30275_train_0,3403.0
30276_train_0,3414.0
30277_train_0,3409.0
30278_train_0,3408.0
30279_train_0,3407.0
30280_train_0,3407.0
30281_train_0,3408.0
30282_train_0,3403.0
30283_train_0,3408.0
30284_train_0,3409.0
30285_train_0,3402.0
30286_train_0,3383.0
30287_train_0,3410.0
30288_train_0,3406.0
30289_train_0,3409.0
30290_train_0,3414.0
30291_train_0,3385.0
30292_train_0,3407.0
30293_train_0,3402.0
30294_train_0,3406.0
30295_train_0,3410.0
30296_train_0,3409.0
30297_train_0,3411.0
30298_train_0,3406.0
30299_train_0,3409.0
30300_train_0,3404.0
30301_train_0,3403.0
30302_train_0,3408.0
30303_train_0,3387.0
30304_train_0,3411.0
30305_train_0,3407.0
30306_train_0,3382.0
30307_train_0,3406.0
30308_train_0,3409.0
30309_train_0,3416.0
30310_train_0,3415.0
30311_train_0,3412.0
30312_train_0,3403.0
30313_train_0,3386.0
30314_train_0,3404.0
30315_train_0,3416.0
30316_train_0,3420.0
30317_train_0,3405.0
30318_train_0,3412.0
30319_train_0,3410.0
30320_train_0,3404.0
30321_train_0,3402.0
30322_train_0,3402.0
30323_train_0,3400.0
30324_train_0,3410.0
30325_train_0,3403.0
30326_train_0,3409.0
30327_train_0,3411.0
30328_train_0,3388.0
30329_train_0,3413.0
30330_train_0,3408.0
30331_train_0,3407.0
30332_train_0,3407.0
30333_train_0,3407.0
30334_train_0,3401.0
30335_train_0,3409.0
30336_train_0,3402.0
30337_train_0,3407.0
30338_train_0,3406.0
30339_train_0,3411.0
30340_train_0,3406.0
30341_train_0,3412.0
30342_train_0,3409.0
30343_train_0,3406.0
30344_train_0,3379.0
30345_train_0,3404.0
30346_train_0,3398.0
30347_train_0,3408.0
30348_train_0,3406.0
30349_train_0,3413.0
30350_train_0,3405.0
30351_train_0,3413.0
30352_train_0,3406.0
30353_train_0,3404.0
30354_train_0,3409.0
30355_train_0,3406.0
30356_train_0,3411.0
30357_train_0,3410.0
30358_train_0,3414.0
30359_train_0,3405.0
30360_train_0,3403.0
30361_train_0,3405.0
30362_train_0,3407.0
30363_train_0,3405.0
30364_train_0,3396.0
30365_train_0,3403.0
30366_train_0,3409.0
30367_train_0,3410.0
30368_train_0,3406.0
30369_train_0,3404.0
30370_train_0,3409.0
30371_train_0,3410.0
30372_train_0,3403.0
30373_train_0,3414.0
30374_train_0,3388.0
30375_train_0,3404.0
30376_train_0,3410.0
30377_train_0,3405.0
30378_train_0,3409.0
30379_train_0,3413.0
30380_train_0,3409.0
30381_train_0,3406.0
30382_train_0,3408.0
30383_train_0,3414.0
30384_train_0,3414.0
30385_train_0,3408.0
30386_train_0,3409.0
30387_train_0,3406.0
30388_train_0,3403.0
30389_train_0,3406.0
30390_train_0,3406.0
30391_train_0,3404.0
30392_train_0,3408.0
30393_train_0,3408.0
30394_train_0,3412.0
30395_train_0,3406.0
30396_train_0,3406.0
30397_train_0,3410.0
30398_train_0,3409.0
30399_train_0,3408.0
30400_train_0,3387.0
30401_train_0,3406.0
30402_train_0,3409.0
30403_train_0,3404.0
30404_train_0,3413.0
30405_train_0,3404.0
30406_train_0,3408.0
30407_train_0,3407.0
30408_train_0,3405.0
30409_train_0,3407.0
30410_train_0,3411.0
30411_train_0,3407.0
30412_train_0,3410.0
30413_train_0,3411.0
30414_train_0,3413.0
30415_train_0,3390.0
30416_train_0,3399.0
30417_train_0,3412.0
30418_train_0,3415.0
30419_train_0,3413.0
30420_train_0,3403.0
30421_train_0,3406.0
30422_train_0,3405.0
30423_train_0,3404.0
30424_train_0,3406.0
30425_train_0,3410.0
30426_train_0,3406.0
30427_train_0,3420.0
30428_train_0,3404.0
30429_train_0,3382.0
30430_train_0,3413.0
30431_train_0,3403.0
30432_train_0,3413.0
30433_train_0,3411.0
30434_train_0,3397.0
30435_train_0,3425.0
30436_train_0,3413.0
30437_train_0,3406.0
30438_train_0,3408.0
30439_train_0,3406.0
30440_train_0,3411.0
30441_train_0,3407.0
30442_train_0,3411.0
30443_train_0,3401.0
30444_train_0,3406.0
30445_train_0,3409.0
30446_train_0,3390.0
30447_train_0,3411.0
30448_train_0,3411.0
30449_train_0,3405.0
30450_train_0,3412.0
30451_train_0,3410.0
30452_train_0,3405.0
30453_train_0,3411.0
30454_train_0,3406.0
30455_train_0,3401.0
30456_train_0,3386.0
30457_train_0,3418.0
30458_train_0,3410.0
30459_train_0,3401.0
30460_train_0,3406.0
30461_train_0,3403.0
30462_train_0,3405.0
30463_train_0,3409.0
30464_train_0,3387.0
30465_train_0,3412.0
30466_train_0,3403.0
30467_train_0,3406.0
30468_train_0,3387.0
30469_train_0,3383.0
30470_train_0,3409.0
30471_train_0,3403.0
30472_train_0,3408.0
30473_train_0,3405.0
30474_train_0,3405.0
30475_train_0,3413.0
30476_train_0,3405.0
30477_train_0,3407.0
30478_train_0,3404.0
30479_train_0,3414.0
30480_train_0,3407.0
30481_train_0,3402.0
30482_train_0,3381.0
30483_train_0,3402.0
30484_train_0,3405.0
30485_train_0,3404.0
30486_train_0,3414.0
30487_train_0,3405.0
30488_train_0,3403.0
30489_train_0,3408.0
30490_train_0,3383.0
30491_train_0,3405.0
30492_train_0,3406.0
30493_train_0,3387.0
30494_train_0,3401.0
30495_train_0,3377.0
30496_train_0,3406.0
30497_train_0,3402.0
30498_train_0,3404.0
30499_train_0,3412.0
30500_train_0,3411.0
30501_train_0,3411.0
30502_train_0,3403.0
30503_train_0,3409.0
30504_train_0,3406.0
30505_train_0,3404.0
30506_train_0,3407.0
30507_train_0,3380.0
30508_train_0,3402.0
30509_train_0,3414.0
30510_train_0,3406.0
30511_train_0,3406.0
30512_train_0,3402.0
30513_train_0,3414.0
30514_train_0,3408.0
30515_train_0,3411.0
30516_train_0,3407.0
30517_train_0,3406.0
30518_train_0,3406.0
30519_train_0,3407.0
30520_train_0,3406.0
30521_train_0,3403.0
30522_train_0,3406.0
30523_train_0,3425.0
30524_train_0,3403.0
30525_train_0,3410.0
30526_train_0,3406.0
30527_train_0,3405.0
30528_train_0,3404.0
30529_train_0,3404.0
30530_train_0,3408.0
30531_train_0,3406.0
30532_train_0,3410.0
30533_train_0,3407.0
30534_train_0,3403.0
30535_train_0,3383.0
30536_train_0,3384.0
30537_train_0,3410.0
30538_train_0,3408.0
30539_train_0,3409.0
30540_train_0,3389.0
30541_train_0,3409.0
30542_train_0,3403.0
30543_train_0,3396.0
30544_train_0,3405.0
30545_train_0,3404.0
30546_train_0,3405.0
30547_train_0,3382.0
30548_train_0,3410.0
30549_train_0,3404.0
30550_train_0,3408.0
30551_train_0,3407.0
30552_train_0,3402.0
30553_train_0,3408.0
30554_train_0,3401.0
30555_train_0,3411.0
30556_train_0,3407.0
30557_train_0,3404.0
30558_train_0,3408.0
30559_train_0,3415.0
30560_train_0,3405.0
30561_train_0,3411.0
30562_train_0,3409.0
30563_train_0,3383.0
30564_train_0,3406.0
30565_train_0,3412.0
30566_train_0,3406.0
30567_train_0,3404.0
30568_train_0,3405.0
30569_train_0,3409.0
30570_train_0,3401.0
30571_train_0,3408.0
30572_train_0,3408.0
30573_train_0,3418.0
30574_train_0,3411.0
30575_train_0,3410.0
30576_train_0,3387.0
30577_train_0,3412.0
30578_train_0,3405.0
30579_train_0,3417.0
30580_train_0,3401.0
30581_train_0,3407.0
30582_train_0,3405.0
30583_train_0,3404.0
30584_train_0,3408.0
30585_train_0,3406.0
30586_train_0,3406.0
30587_train_0,3405.0
30588_train_0,3413.0
30589_train_0,3404.0
30590_train_0,3409.0
30591_train_0,3410.0
30592_train_0,3410.0
30593_train_0,3408.0
30594_train_0,3409.0
30595_train_0,3398.0
30596_train_0,3376.0
30597_train_0,3405.0
30598_train_0,3407.0
30599_train_0,3386.0
30600_train_0,3413.0
30601_train_0,3405.0
30602_train_0,3411.0
30603_train_0,3405.0
30604_train_0,3408.0
30605_train_0,3381.0
30606_train_0,3388.0
30607_train_0,3401.0
30608_train_0,3410.0
30609_train_0,3404.0
30610_train_0,3410.0
30611_train_0,3402.0
30612_train_0,3406.0
30613_train_0,3408.0
30614_train_0,3407.0
30615_train_0,3391.0
30616_train_0,3407.0
30617_train_0,3403.0
30618_train_0,3400.0
30619_train_0,3403.0
30620_train_0,3405.0
30621_train_0,3416.0
30622_train_0,3404.0
30623_train_0,3406.0
30624_train_0,3405.0
30625_train_0,3423.0
30626_train_0,3402.0
30627_train_0,3408.0
30628_train_0,3403.0
30629_train_0,3412.0
30630_train_0,3411.0
30631_train_0,3403.0
30632_train_0,3407.0
30633_train_0,3406.0
30634_train_0,3404.0
30635_train_0,3411.0
30636_train_0,3411.0
30637_train_0,3411.0
30638_train_0,3412.0
30639_train_0,3402.0
30640_train_0,3408.0
30641_train_0,3410.0
30642_train_0,3403.0
30643_train_0,3410.0
30644_train_0,3411.0
30645_train_0,3408.0
30646_train_0,3407.0
30647_train_0,3404.0
30648_train_0,3407.0
30649_train_0,3395.0
30650_train_0,3408.0
30651_train_0,3411.0
30652_train_0,3407.0
30653_train_0,3417.0
30654_train_0,3404.0
30655_train_0,3411.0
30656_train_0,3406.0
30657_train_0,3405.0
30658_train_0,3407.0
30659_train_0,3405.0
30660_train_0,3395.0
30661_train_0,3403.0
30662_train_0,3409.0
30663_train_0,3404.0
30664_train_0,3384.0
30665_train_0,3409.0
30666_train_0,3405.0
30667_train_0,3409.0
30668_train_0,3411.0
30669_train_0,3408.0
30670_train_0,3403.0
30671_train_0,3423.0
30672_train_0,3407.0
30673_train_0,3406.0
30674_train_0,3407.0
30675_train_0,3410.0
30676_train_0,3403.0
30677_train_0,3403.0
30678_train_0,3410.0
30679_train_0,3407.0
30680_train_0,3406.0
30681_train_0,3406.0
30682_train_0,3406.0
30683_train_0,3408.0
30684_train_0,3414.0
30685_train_0,3408.0
30686_train_0,3403.0
30687_train_0,3407.0
30688_train_0,3404.0
30689_train_0,3411.0
30690_train_0,3407.0
30691_train_0,3410.0
30692_train_0,3416.0
30693_train_0,3401.0
30694_train_0,3410.0
30695_train_0,3409.0
30696_train_0,3385.0
30697_train_0,3406.0
30698_train_0,3411.0
30699_train_0,3384.0
30700_train_0,3387.0
30701_train_0,3402.0
30702_train_0,3416.0
30703_train_0,3408.0
30704_train_0,3404.0
30705_train_0,3404.0
30706_train_0,3411.0
30707_train_0,3413.0
30708_train_0,3402.0
30709_train_0,3406.0
30710_train_0,3411.0
30711_train_0,3408.0
30712_train_0,3403.0
30713_train_0,3396.0
30714_train_0,3411.0
30715_train_0,3405.0
30716_train_0,3383.0
30717_train_0,3404.0
30718_train_0,3408.0
30719_train_0,3406.0
30720_train_0,3406.0
30721_train_0,3409.0
30722_train_0,3388.0
30723_train_0,3402.0
30724_train_0,3403.0
30725_train_0,3409.0
30726_train_0,3412.0
30727_train_0,3404.0
30728_train_0,3400.0
30729_train_0,3403.0
30730_train_0,3403.0
30731_train_0,3387.0
30732_train_0,3400.0
30733_train_0,3385.0
30734_train_0,3403.0
30735_train_0,3405.0
30736_train_0,3406.0
30737_train_0,3406.0
30738_train_0,3404.0
30739_train_0,3400.0
30740_train_0,3407.0
30741_train_0,3404.0
30742_train_0,3410.0
